,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ind
0,1695756534780,-0.19702148,0.5504761,0.90448,2.15625,0.734375,1.359375,46
1,1695756534820,-0.20336914,0.57684326,0.89642334,1.796875,-0.234375,1.140625,47
2,1695756534860,-0.19360352,0.5321655,0.8817749,3.875,-0.25,1.15625,48
3,1695756534900,-0.21533203,0.5741577,0.9059448,2.25,0.0,0.78125,49
4,1695756534940,-0.19311523,0.53582764,0.90252686,1.21875,-1.578125,0.5625,50
5,1695756534980,-0.2084961,0.5790405,0.89642334,1.609375,-1.34375,1.015625,51
6,1695756535020,-0.2055664,0.5363159,0.91864014,1.984375,-0.1875,0.8125,52
7,1695756535060,-0.20239258,0.53778076,0.8978882,0.859375,0.390625,0.296875,53
8,1695756535100,-0.21801758,0.5614624,0.9213257,-1.625,1.109375,0.515625,54
9,1695756535140,-0.22363281,0.5866089,0.93865967,-0.5,2.125,0.125,55
10,1695756535180,-0.20776367,0.5536499,0.9249878,0.21875,3.875,-0.359375,56
11,1695756535220,-0.19897461,0.5211792,0.9645386,0.203125,6.328125,-0.78125,57
12,1695756535260,-0.20336914,0.59002686,0.98895264,-0.265625,10.171875,-0.875,58
13,1695756535300,-0.18334961,0.5812378,0.9747925,3.171875,9.828125,1.78125,59
14,1695756535340,-0.1538086,0.5363159,0.9381714,5.265625,11.796875,2.0,60
15,1695756535380,-0.15063477,0.53289795,0.86712646,3.3125,9.015625,-1.609375,61
16,1695756535420,-0.11352539,0.50335693,0.82489014,0.34375,3.734375,-2.578125,62
17,1695756535460,-0.09448242,0.574646,0.87908936,-1.53125,-1.1875,0.640625,63
18,1695756535500,-0.13378906,0.5560913,0.8944702,-3.765625,-5.5,1.296875,64
19,1695756535540,-0.12402344,0.55804443,0.8915405,-6.28125,-7.46875,1.09375,65
20,1695756535580,-0.114990234,0.5585327,0.8004761,-3.328125,-2.84375,1.109375,66
21,1695756535620,-0.0703125,0.52093506,0.7399292,-4.5625,-9.703125,1.375,67
22,1695756535660,-0.18383789,0.43719482,1.0048218,0.578125,-12.640625,1.734375,68
