,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1695907789982,-1.1767578,0.26367188,-0.26953125,-82.71875,8.65625,-22.46875,0.0,0.0,0.0,31
1,1695907790022,-1.2412109,0.46875,0.22265625,-68.5,9.5,-35.84375,-50.5625,28.0625,-86.0,32
2,1695907790062,-1.2363281,0.47070312,-0.29492188,-48.125,20.1875,-32.5625,0.0,0.0,0.0,33
3,1695907790102,-0.9941406,0.20507812,-0.11035156,-66.375,23.375,-31.4375,0.0,0.0,0.0,34
4,1695907790142,-0.94628906,0.22753906,-0.087890625,-34.625,16.59375,-15.09375,0.0,0.0,0.0,35
5,1695907790182,-0.8886719,0.140625,-0.07128906,2.3125,4.9375,-16.6875,0.0,0.0,0.0,36
6,1695907790222,-0.69140625,0.1796875,-0.10644531,20.25,-13.375,-10.40625,0.0,0.0,0.0,37
7,1695907790262,-0.7138672,0.041992188,-0.09863281,25.625,-4.96875,0.40625,0.0,0.0,0.0,38
8,1695907790302,-0.8671875,-0.14453125,-0.22363281,36.90625,-1.125,8.71875,0.0,0.0,0.0,39
9,1695907790342,-0.78125,-0.022460938,-0.22949219,10.40625,-6.375,1.21875,0.0,0.0,0.0,40
10,1695907790382,-0.92871094,0.2861328,0.15722656,-0.125,-5.25,14.21875,0.0,0.0,0.0,41
11,1695907790422,-1.5761719,0.044921875,-0.9111328,-78.25,71.09375,-9.65625,0.0,0.0,0.0,42
12,1695907790462,-0.8408203,0.43066406,-0.26171875,9.1875,-6.96875,4.375,0.0,0.0,0.0,43
13,1695907790502,-1.2832031,0.07714844,-0.21386719,138.90625,-78.125,34.03125,-51.125,21.9375,-85.5625,44
14,1695907790542,-1.1425781,0.109375,-0.19335938,96.0,-27.71875,21.09375,0.0,0.0,0.0,45
15,1695907790582,-0.95703125,0.22460938,-0.10546875,87.875,-18.3125,15.4375,0.0,0.0,0.0,46
16,1695907790622,-0.859375,0.32910156,-0.15234375,22.75,20.375,1.375,0.0,0.0,0.0,47
17,1695907790662,-0.8496094,0.33203125,-0.021484375,-3.4375,32.875,13.71875,0.0,0.0,0.0,48
18,1695907790702,-0.984375,-0.0703125,-0.005859375,-17.21875,28.78125,27.15625,0.0,0.0,0.0,49
19,1695907790742,-0.99316406,-0.19238281,0.08691406,-34.4375,26.46875,16.84375,0.0,0.0,0.0,50
20,1695907790782,-1.0107422,-0.20605469,0.049804688,-38.21875,24.875,12.1875,0.0,0.0,0.0,51
21,1695907790822,-1.6132812,0.11425781,-0.115234375,-77.40625,-2.875,-36.875,0.0,0.0,0.0,52
22,1695907790862,-1.1806641,0.296875,0.08496094,-52.375,-18.625,-41.34375,0.0,0.0,0.0,53
23,1695907790902,-1.1962891,0.5546875,-0.21582031,-20.84375,-29.5625,-44.28125,0.0,0.0,0.0,54
24,1695907790942,-1.1318359,0.2841797,-0.18359375,-112.75,39.71875,-46.03125,0.0,0.0,0.0,55
25,1695907790982,-0.921875,0.26757812,-0.07324219,-58.125,30.0625,-37.625,0.0,0.0,0.0,56
26,1695907791022,-0.82910156,0.14550781,-0.13867188,-3.75,-15.15625,-31.3125,-49.9375,20.875,-86.125,57
27,1695907791062,-0.6767578,0.16308594,-0.041992188,28.375,-16.9375,-7.09375,0.0,0.0,0.0,58
28,1695907791102,-0.64453125,0.20117188,-0.025390625,42.09375,-18.9375,6.5625,0.0,0.0,0.0,59
29,1695907791142,-0.7089844,-0.021484375,0.0,45.9375,5.21875,14.5,0.0,0.0,0.0,60
30,1695907791182,-0.6376953,-0.14453125,-0.33007812,6.21875,7.90625,18.40625,0.0,0.0,0.0,61
31,1695907791222,-1.2441406,0.21191406,0.12988281,-2.625,-25.53125,38.0625,0.0,0.0,0.0,62
32,1695907791262,-1.4941406,0.111328125,-0.29296875,-97.125,69.6875,-16.1875,0.0,0.0,0.0,63
33,1695907791302,-0.8828125,0.26367188,-0.703125,-34.125,-29.8125,6.5625,0.0,0.0,0.0,64
34,1695907791342,-1.1845703,0.33203125,-0.14550781,183.15625,-57.8125,46.75,0.0,0.0,0.0,65
35,1695907791382,-1.0761719,0.0703125,-0.16503906,87.09375,-30.09375,30.8125,0.0,0.0,0.0,66
36,1695907791422,-0.9501953,0.15136719,-0.16894531,85.3125,-10.6875,14.3125,0.0,0.0,0.0,67
37,1695907791462,-0.8935547,0.3017578,-0.12109375,35.15625,19.625,-3.6875,-48.3125,30.5,-85.875,68
38,1695907791502,-0.890625,0.2919922,-0.055664062,6.03125,27.8125,10.375,0.0,0.0,0.0,69
39,1695907791542,-0.98339844,0.025390625,0.0107421875,-13.9375,31.25,21.53125,0.0,0.0,0.0,70
40,1695907791582,-0.9941406,-0.09667969,0.13183594,-51.40625,26.09375,12.0625,0.0,0.0,0.0,71
41,1695907791622,-0.9277344,0.017578125,0.26660156,-87.78125,28.78125,9.9375,0.0,0.0,0.0,72
42,1695907791662,-1.6875,-0.043945312,-0.17773438,-111.59375,-13.1875,-36.8125,0.0,0.0,0.0,73
43,1695907791702,-1.1708984,0.35742188,0.14257812,-70.09375,-11.78125,-52.625,0.0,0.0,0.0,74
44,1695907791742,-1.2333984,0.58496094,-0.58691406,14.09375,-39.25,-24.78125,0.0,0.0,0.0,75
45,1695907791782,-1.2119141,0.1875,-0.09667969,-79.84375,31.28125,-29.96875,0.0,0.0,0.0,76
46,1695907791822,-0.8486328,0.41210938,-0.053710938,-77.40625,46.875,-21.0,0.0,0.0,0.0,77
47,1695907791862,-0.6923828,0.05859375,-0.13085938,-1.25,19.15625,-18.625,0.0,0.0,0.0,78
48,1695907791902,-0.7011719,0.038085938,0.013671875,29.21875,-18.03125,-8.375,0.0,0.0,0.0,79
49,1695907791942,-0.5810547,0.19042969,0.020507812,46.5,-23.625,-3.625,0.0,0.0,0.0,80
50,1695907791982,-0.8876953,-0.23535156,-0.16699219,22.875,7.375,-4.15625,0.0,0.0,0.0,81
51,1695907792022,-0.75097656,-0.072265625,-0.22753906,5.34375,1.03125,-6.65625,-49.9375,21.5,-85.875,82
52,1695907792062,-0.8173828,0.20410156,0.0126953125,4.375,-23.34375,26.09375,0.0,0.0,0.0,83
53,1695907792102,-2.0,0.31347656,-1.0751953,-69.59375,15.78125,0.71875,0.0,0.0,0.0,84
54,1695907792142,-0.6386719,0.44140625,0.0029296875,-30.15625,-11.1875,-2.625,0.0,0.0,0.0,85
55,1695907792182,-1.375,0.1484375,-0.3232422,71.21875,-21.4375,26.53125,0.0,0.0,0.0,86
56,1695907792222,-1.1025391,0.0703125,-0.18554688,91.90625,-34.5,33.0625,0.0,0.0,0.0,87
57,1695907792262,-0.921875,0.3203125,-0.080078125,138.46875,-49.5,27.34375,0.0,0.0,0.0,88
58,1695907792302,-0.87109375,0.14941406,-0.11425781,69.5625,10.59375,2.96875,0.0,0.0,0.0,89
59,1695907792342,-0.91796875,0.29492188,0.03125,1.6875,45.15625,12.25,0.0,0.0,0.0,90
60,1695907792382,-1.0810547,-0.13964844,0.12695312,-15.875,36.71875,23.1875,0.0,0.0,0.0,91
61,1695907792422,-1.0878906,-0.41308594,0.14355469,-57.5625,26.21875,13.84375,0.0,0.0,0.0,92
62,1695907792462,-1.0957031,-0.22753906,0.038085938,-61.0625,-1.0,2.25,0.0,0.0,0.0,93
63,1695907792502,-1.2304688,0.26757812,0.0068359375,-96.21875,-21.0,-60.8125,-48.75,29.5625,-85.6875,94
64,1695907792542,-1.1494141,0.7734375,-0.013671875,22.875,-76.375,-59.15625,0.0,0.0,0.0,95
65,1695907792582,-1.1630859,0.2607422,-0.5683594,-35.0625,-41.75,-17.96875,0.0,0.0,0.0,96
66,1695907792622,-0.93359375,0.10253906,-0.13476562,-103.21875,49.3125,-29.125,0.0,0.0,0.0,97
