,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1695838664064,-0.06933594,0.98339844,0.022460938,10.6875,-9.5625,11.21875,0.0,0.0,0.0,151
1,1695838664104,-0.07128906,0.97753906,0.061523438,17.03125,-6.09375,15.6875,0.0,0.0,0.0,152
2,1695838664144,-0.099609375,1.0019531,0.111328125,12.875,1.90625,18.125,0.0,0.0,0.0,153
3,1695838664184,-0.14257812,0.9716797,0.09277344,6.96875,12.34375,15.1875,0.0,0.0,0.0,154
4,1695838664224,-0.06347656,0.9873047,0.07910156,4.21875,7.9375,7.9375,0.0,0.0,0.0,155
5,1695838664264,0.005859375,1.0332031,0.08496094,6.125,1.71875,0.84375,0.0,0.0,0.0,156
6,1695838664304,-0.033203125,1.0537109,0.08984375,4.65625,-9.25,-0.375,0.0,0.0,0.0,157
7,1695838664344,-0.0078125,1.0283203,0.11621094,-0.65625,-13.78125,2.9375,0.0,0.0,0.0,158
8,1695838664384,-0.049804688,1.0019531,0.10546875,-14.9375,0.8125,11.0,0.0,0.0,0.0,159
9,1695838664424,-0.055664062,0.96777344,0.07128906,-26.71875,26.8125,9.78125,-11.875,40.8125,-40.4375,160
10,1695838664464,0.009765625,1.0244141,0.052734375,-24.21875,35.40625,5.375,0.0,0.0,0.0,161
11,1695838664504,0.0234375,0.9980469,0.028320312,-15.96875,28.09375,-0.78125,0.0,0.0,0.0,162
12,1695838664544,0.08691406,0.9902344,0.02734375,-10.5,19.25,-1.65625,0.0,0.0,0.0,163
13,1695838664584,0.05859375,0.9814453,0.07324219,-13.46875,20.28125,-3.0,0.0,0.0,0.0,164
14,1695838664624,-0.001953125,1.0087891,0.038085938,-10.90625,29.125,-3.21875,0.0,0.0,0.0,165
15,1695838664664,0.00390625,0.97558594,-0.0029296875,-4.3125,39.3125,-7.4375,0.0,0.0,0.0,166
16,1695838664704,0.05078125,0.95703125,0.025390625,-3.78125,40.46875,-11.34375,0.0,0.0,0.0,167
17,1695838664744,0.060546875,0.9589844,0.033203125,-3.34375,24.6875,-15.875,0.0,0.0,0.0,168
18,1695838664784,0.061523438,1.0019531,0.08691406,5.75,34.4375,-16.53125,0.0,0.0,0.0,169
19,1695838664824,-0.032226562,1.1025391,0.140625,8.625,45.625,-14.21875,0.0,0.0,0.0,170
20,1695838664864,-0.08984375,1.0605469,0.115234375,6.40625,44.34375,-19.84375,0.0,0.0,0.0,171
